CS_COMPANY_ID|BUSINESS_NAME|COMPANY_REGISTRATION_NUMBER|ADDRESS1|ADDRESS2|ADDRESS3|ADDRESS4|ADDRESS5|ADDRESS_TYPE
BE13443307|SIGMALAB SRL|769896126|PLACE JOSEPH HALLAUX|5||1390|GREZ-DOICEAU|1
BE13443307|SigmaLab|2319712339|Place Joseph Hallaux|5||1390|Grez-Doiceau|0
BE10753401|VANDERDONCKT, NOA|749990835||||||1
BE10753401||2304707924|Bevrijdingslaan|42||8572|Anzegem|0
BE02364363|BOURGEOIS, ARTHUR|735238818||||||1
BE02364363||2239740391|Nederkouterweg(App)|3||9400|Ninove|0
BE14732202|SOCIALE KRUIDENIERS L&L VZW|785322886|WIJNGAARDSTRAAT|15||3560|LUMMEN|1
BE14732202|'t Kruideniertje|2336328538|Diestersteenweg|11||3970|Leopoldsburg|0
BE00596134|DELBAERE, GUY|581994654||||||1
BE00596134|DG Afwerkingsbedrijf|2150940158|Erpestraat|11||9300|Aalst|0
BE15648755|COLLETTE, SÉBASTIEN|791187527||||||1
BE15648755|Sébastien Collette|2335429408|Avenue Louise|231||1050|Ixelles|0
BE15691442|BELLENS, DAAN|791860389||||||1
BE15691442|Bellens Daan|2336208871|Langepad|30||2250|Olen|0
BE00810049|CEUSTERMANS, NICOLE|728334495||||||1
BE00810049|HAIR STYLE NICOLE|2069943871|Kampagnestraat|14||2490|Balen|0
BE16572944|CROUSSE, JUSTINE|803038551|RUE LUGÉA|9||4432|ANS|1
BE16572944|Dans mon cocon|2346206405|Rue de Liège|249||4041|Herstal|0
BE16930107|TX JL AL BV|1001092953|LT. GRAFFPLEIN|15||1780|WEMMEL|1
BE16930107|TX JL AL|2352263064|Lt. Graffplein|15||1780|Wemmel|0
BE04106720|MOUTON, BJARNE|665809186||||||1
BE04106720|Barbier Noël|2258052805|Steenweg op Deinze|83||9880|Aalter|0
BE10253509|LANT DEVELOPMENT BV|741542432|LAGE KAART|45||2930|BRASSCHAAT|1
BE10253509|LANT Development|2301239579|Lage Kaart|45||2930|Brasschaat|0
BE13918018|DE KRIEBEL VOF|775802634|KACHTEMSESTRAAT|139||8870|IZEGEM|1
BE13918018|Dia Automotive|2325828980|Brusselsesteenweg|23||9090|Melle|0
BE02280086|MOLORD, EDDY|869363884||||||1
BE02280086||2141838291|Rue du Mambourg|56||6000|Charleroi|0
BE15666527|MEEPLESOFT BV|791450417|DE SAINT-GENOISSTRAAT|14||1750|LENNIK|1
BE15666527||2336722575|Konijnestraat|156||1602|Sint-Pieters-Leeuw|0
BE02504689|ZHURA, KHRYSTSINA|836210175||||||1
BE02504689||2198789862|Rue Jules Destrée|102||7390|Quaregnon|0
BE15686171|SOLAR NOVA BV|791763488|INDUSTRIETERREIN KANAAL-NOORD|1434||3960|BREE|1
BE15686171|Solar Nova|2336243119|Industrieterrein Kanaal-Noord|1434||3960|Bree|0
BE13996279|PICHENY, AURORE|776437785||||||1
BE13996279|L'Atelier Parfumé d'Aurore|2323190085|Rue des Hauchies|103||6042|Charleroi|0
BE14846541|ATELIER ROSE BV|786902897|PASTORIESTRAAT|53||8200|BRUGGE|1
BE14846541|Atelier Rose|2332051630|Warandestraat|12||8020|Oostkamp|0
BE10881593|MAPLETON 25 BV|753407512|AMERIKALEI|66-68 / 5.01||2000|ANTWERPEN|1
BE10881593|MAPLETON 25|2306272493|Blaasbalgstraat|13B||2800|Mechelen|0
BE00678686|RINGOIR, CLAUDINE|649203479||||||1
BE00678686|KAPSALON CLAUDINE|2034396044|Kasteelstraat|65||9620|Zottegem|0
BE01007990|IBRAHIM, SUZANNE|822794184||||||1
BE01007990|Suzanne Ibrahim Wellness|2184542641|Rue de Mérode|218||1060|Saint-Gilles|0
BE10894325|PODEVYN, GILLES|753658425||||||1
BE10894325||2306386222|Smetlededorp|11||9340|Lede|0
BE02269647|PARDAENS, ERIK|829324957||||||1
BE02269647|Candleman|2191389356|Blokstraat|3||3078|Kortenberg|0
BE12715247|STAS, PAULINE|757684519||||||1
BE12715247|Pauline Stas|2308998094|De Pintelaan|112||9000|Gent|0
BE02579727|PLISNIER, JULIE|847016767||||||1
BE02579727|CREA'TIF by Julie|2341443705|Rue de la Vierre,Orgeo|32||6880|Bertrix|0
BE17055584|AYADI, KHALID|1002526177||||||1
BE17055584||2352004431|Kruisboogstraat|37||2180|Antwerpen|0
BE02099749|HABITATIONS SOCIALES DE LA BASSE-SAMBRE, SOCIÉTÉ ANONYME DE CRÉDIT SA|402550790|RUE RADACHE|50||5060|SAMBREVILLE|1
BE01515808|TRANSPORT MANAGEMENT PLAN NV|402563460|EXCELSIORLAAN|8||1930|ZAVENTEM|1
BE01517346|BOCQUET SA|402593253|RUE ROBERT BUYCK|48||1070|ANDERLECHT|1
BE17167469|EDI WENDELL CONSTRUCT BV|1003779754|EEKSKEN|35||1745|OPWIJK|1
BE17167469||2355787926|Eeksken|35||1745|Opwijk|0
BE04306299|STUDIX BV|668547160|DAMBRUGGESTRAAT|347 / 405||2060|ANTWERPEN|1
BE04306299|STUDIX|2262213016|Dambruggestraat|347||2060|Antwerpen|0
BE15536090|MAMPUYA WAMBA, DOUDOU|789381545|RUE DE L'ATHÉNÉE|14||1050|IXELLES|1
BE15536090||2333858503|Avenue Charles Woeste|274||1090|Jette|0
BE02583401|METAL MATES BVBA|847326375|SINT-JOBSTRAAT|34 / 1||3550|HEUSDEN-ZOLDER|1
BE02583401|Metal Mates|2212337693|Sint-Jobstraat|34||3550|Heusden-Zolder|0
BE01234256|TERRACE, DAVINIA|880575106||||||1
BE01234256||2267352234|Middelmolenlaan|175||2100|Antwerpen|0
BE00947081|DR. PASCALE WELTER ANESTHESIST BV|810951573|MOLENEINDEWEG|24||3520|ZONHOVEN|1
BE00947081||2258995782|Moleneindeweg|24||3520|Zonhoven|0
BE02699626|VAN DINGENEN, PETER|544413488||||||1
BE02699626|Pe Coupe Technics|2226233934|Gestelstraat|42||2250|Olen|0
BE05549654|VCS STEEL BV|692904850|KNOKKEBAAN|25 / 2N||9880|AALTER|1
BE05549654|VCS Steel|2354870384|Grote Steenweg|6||9870|Zulte|0
BE05423857|VANDYCKE, XENA|690520432||||||1
BE05195228|DE KONINCK-VANGENECHTEN, FELIX|685421893||||||1
BE05195228|Felix De Koninck|2270088723|Sauvegardestraat|41||2870|Puurs-Sint-Amands|0
BE04740362|MASSON, INÉS|676578661||||||1
BE04740362|INES E-DESIGN|2264668797|Rue de la Brasserie|76||1050|Ixelles|0
BE00973487|THYRIA INVEST SPRL|818084043|RUE DU CHARRON|285D / D32||1420|BRAINE-L'ALLEUD|1
BE00973487|Thyria Invest|2181186540|Rue du Charron|285d||1420|Braine-l'Alleud|0
BE00340638|IMKERIJ ’T FLEURTJE BV|456604437|SPOORSTRAAT|11||3600|GENK|1
BE00340638|IMKERIJ 'T FLEURTJE|2075943817|Koning Boudewijnlaan|20||3500|Hasselt|0
BE00286103|W.H.O. SRL|448749813|BOULEVARD DE L'EMPEREUR|10||1000|BRUXELLES|1
BE00286103||2060078773|Boulevard de l'Empereur|10||1000|Bruxelles|0
BE00379043|FLAHS INVEST SPRL|461716040|AVENUE BRUGMANN|308||1180|UCCLE|1
BE00283742|ENTREPRISE DE CLERCQ BERNARD SPRL|448401108|RUE DE LA VICTOIRE|6||6536|THUIN|1
BE03639503|VIGED BVBA|652744177|PASWERKERSLAAN|100||9140|TEMSE|1
BE10454818|NOCHE TRADE SRL|745402933|SQUARE DE L'AVIATION|30||1070|ANDERLECHT|1
BE02539302|INNACCO BV|841081258|STEILVOORDEHOF|12||9070|DESTELBERGEN|1
BE02539302|Innaco|2205023596|Sint-Jansvest|18||9000|Gent|0
BE00414826|A.G.H. BVBA|466104596|BELGICAPLEIN|7 / 201||2050|ANTWERPEN|1
BE00414826||2092459551|Te Boelaarlei|33||2140|Antwerpen|0
BE02558018|BOTTIER, JÉRÔME|844163284||||||1
BE02558018|Jérôme BOTTIER|2311357669|Grand-Sart|24||4990|Lierneux|0
BE00161418|REMONDIS WEST-VLAANDEREN BV|429189564|ZANDVOORDESCHORREDIJKSTRAAT|83||8400|OOSTENDE|1
BE00161418|CORNEILLIE NV|2047407407|Krakeleweg|59||8000|Brugge|0
BE00402297|MZL ESTATE SRL|464611588|AVENUE DE LA GARE|53 / 2.2||6700|ARLON|1
BE00402297||2089404843|Avenue de la Gare|53||6700|Arlon|0
BE10836066|FORTON, NOËMI|751921432||||||1
BE00683279|LABERGER, CHARLES|652316981||||||1
BE00683279||2026588633|Lamonriville|6||4960|Malmedy|0
BE00585261|HEINEMANN, CHRISTIAN|568265689||||||1
BE00585261||2022442872|Rue Haute|1||1430|Rebecq|0
BE14784188|HEZAMI, ICHRAK|785961801||||||1
BE14784188||2331086974|Rue du Wagon|24||1180|Uccle|0
BE13063672|SOTILLE, FELIPE|763612407||||||1
BE13063672|SOTILLE Felipe|2313095454|Rue de la Colonne|1A||1080|Molenbeek-Saint-Jean|0
BE01563291|EUROSTAR DIAMOND MANUFACTURING BVBA|424507434|HOVENIERSSTRAAT|53 / 79||2018|ANTWERPEN|1
BE15585859|AFC 5 BV|790145964|TRIANONLAAN|4||2812|MECHELEN|1
BE15585859|AFC 5|2335139101|Diepestraat|105||2060|Antwerpen|0
BE15461298|NORTÉ, NAOMI|788312466|AVENUE DU STADE|19||7090|BRAINE-LE-COMTE|1
BE15461298|Norté Naomi|2332896817|Rue du Pire|59||7090|Braine-le-Comte|0
BE02242241|COUTELIER, MARC|858285395||||||1
BE02242241||2122734736|Vierde Lansierslaan|26||3300|Tienen|0
BE01130600|GEORGES, RENÉ|868937876||||||1
BE01130600||2141250155|Les Croisettes,Suxy|2||6812|Chiny|0
BE16076875|PEETERS, LUMAWIG|797771253||||||1
BE16076875|Lumawig Peeters|2341123209|Lange Riddersstraat|2||2000|Antwerpen|0
BE16918016|MAKIEH BV|1001025647|LANGE EIKSTRAAT|46||1970|WEZEMBEEK-OPPEM|1
BE16918016|MAKIEH|2350638117|Lange Eikstraat|46||1970|Wezembeek-Oppem|0
BE01604444|BAUWENS, JOHN|525314287||||||1
BE01604444||2002400395|Zeedijk|1||8660|De Panne|0
BE16730045|YSEBIE, DAMY|804691511||||||1
BE16730045|De NOOTcentrale|2348455221|Sint-Martensblindeken|5||9000|Gent|0
BE17234529|BRUCCULERI, ANDREA|1004276533||||||1
BE17234529|Brucculeri Ltd|2354297490|Rue Alexis Lekeux|18||4430|Ans|0
BE16145030|BECK BY CHARL SRL|798557151|ROUTE DE VERVIERS|70||4845|JALHAY|1
BE16145030|Beck By Charl|2341755291|Rue du Commerce|14||4960|Malmedy|0
BE16325733|EVA DELBARRE|800574751|LAUWBERGSTRAAT|161||8930|MENEN|1
BE16325733|Eva Delbarre|2344290060|Maaiken|10||8300|Knokke-Heist|0
BE17087497|BELGIAN OTAKU|1002903586|ZONNEBLOEMLAAN|48||3800|SINT-TRUIDEN|1
BE17087497|Belgian Otaku|2352385996|Abdijstraat|2||3800|Sint-Truiden|0
BE17083518|BRAXON DE SCARDINO, JOHMIR|1002860135||||||1
BE17083518||2352870305||||||0
BE17511385|RIK HANNES CONSULTING & MANAGEMENT BV|1006036686|BOUDEWIJNSTRAAT|18||2200|HERENTALS|1
BE17511385||2355772880|Boudewijnstraat(NDW)|18||2200|Herentals|0
BE00877667|VERSTEEGH, CATHERINE|776119665||||||1
BE00877667|INSTITUT FLOREAL|2054740805|Rue d'Angoussart|4||1301|Wavre|0
BE14699434|VANLOMMEL, WIM|784687537||||||1
BE14699434||2329943760|Prins-Bisschopssingel|25||3500|Hasselt|0
BE09268635|RYCKAERT, GEOFFROY|722560720||||||1
BE09268635||2286734022|Rue de l'Ermitage|141||1450|Chastre|0
BE16582469|NOSOM BV|803164552|AMANDINAWEG|69||3540|HERK-DE-STAD|1
BE16582469|NOSOM|2347228269|Amandinaweg|69||3540|Herk-de-Stad|0
BE00556718|VAN GELUWE, HILDEGARDE|533486043||||||1
BE09068466|VAESEN, MARC|717862752|DIESTERSTEENWEG|80||3545|HALEN|1
BE09068466|MV vloeren|2283580037|Steenweg|64||3540|Herk-de-Stad|0
BE13529758|PIERRE & JULES BV|771526122|KOEKELBRONSTRAAT|36||3840|BORGLOON|1
BE13529758|Pierre & Jules|2319921086|Koekelbronstraat|36||3840|Borgloon|0
BE02656928|SURUC, VASILE|536463052||||||1
BE02656928||2220145601|Rue Fonds des eaux(L.L)|48||7100|La Louvière|0
BE05125030|VAN ENIS, VALÉRIE|683816148||||||1
BE05125030||2269317770|Rue du Chabut,H.-M.|4||1320|Beauvechain|0
BE01518872|ETABLISSEMENTS LICHTERT BVBA|402635518|RAADSPLEIN|10||1070|ANDERLECHT|1
BE02690567|LETTANY, HANS|543443587||||||1
BE02690567|Lettany Hans|2224896720|Lange Zandstraat(WAL)|74||2800|Mechelen|0
BE00851958|PIRONT, OSWALD|755102735||||||1
BE00851958|Stivel|2355773276|Dichrod,Recht|1||4780|Sankt Vith|0
BE06247863|OLIEBOS, JORDY|699970806||||||1
BE06247863||2277572272|Steinen|28||9850|Deinze|0
BE03168698|PLEVOETS, SASCHA|641973912||||||1
BE03168698|Pixel Beads|2247004703|Zonnebloemlaan|48||3800|Sint-Truiden|0
BE10236010|FRANCAUX, CHARLOTTE|740961026||||||1
BE10236010|Francaux Charlotte|2298056989|Arme-Clarenstraat|28||2800|Mechelen|0
BE02886647|JORIS, STIJN|848986461||||||1
BE10431413|UNI FENSTER SRL|744831425|RUE DE BEAUPONT|22||5630|CERFONTAINE|1
BE10431413|Uni Fenster|2302647168|Rue Léopold|32||5500|Dinant|0
BE00057347|WIT-GELE KRUIS VAN LIMBURG VZW|410120651|WELZIJNSCAMPUS|25||3600|GENK|1
BE00057347|Hasselt|2138288487|Gouverneur Verwilghensingel|26||3500|Hasselt|0
BE00057347|Bilzen-Hoeselt|2138288982|Tongersestraat|58||3740|Bilzen|0
BE00057347|Houthalen|2138288586|Lakerweg|3A||3530|Houthalen-Helchteren|0
BE06461796|THOMAS, PAUL|708932220||||||1
BE03855714|WAWRZYNIEWICZ, NATALIA|659748765||||||1
BE03855714||2254665525|Graethempoort|25||3840|Borgloon|0
BE10409092|VITALENT VZW|744536960|GALILEILAAN|11||2845|NIEL|1
BE03115673|RUPUS, ELKE|638951767||||||1
BE03115673|elke est. 2015|2246143579|Hansevelde|37||9240|Zele|0
BE01439810|CABINET  DOCTEUR PE BLONDEAU SPRL|829031779|RUE DU PONT|5||5570|BEAURAING|1
BE00316091|ADICAR NV|453121048|GRENSSTRAAT|2||8670|KOKSIJDE|1
BE00316091|ADICAR|2068551823|Grensstraat(Kok)|2||8670|Koksijde|0
BE05315990|LIBEL RBNM CARS SPRL|687802551|RUE DE TILLIER, MARCH.|46||5380|FERNELMONT|1
BE05315990|LIBEL RBNM CARS|2271499280|Rue Branche Planchard|129||4430|Ans|0
BE05269529|GENERALE – ASSEMBLÉE D’ARCHITECTES SCRL|686818495|RUE DE LA POUDRIÈRE|18||1000|BRUXELLES|1
BE05269529|générale assemblée d'architectes|2355748532|Quai de Mariemont|22||1080|Molenbeek-Saint-Jean|0
BE04022152|DEVESSE, MANON|663664496||||||1
BE00106870|COVEBAT SRL|419620416|RUE DU BOSQUET|3||4890|THIMISTER-CLERMONT|1
BE00106870|COVEBAT|2338424926|Rue du Bosquet|3||4890|Thimister-Clermont|0
BE01415798|CHARIOT, BRIGITTE|899523659||||||1
BE00020718|TRANSPORT ATLAS BVBA|402587117|SCHEUTLAAN|44||1070|ANDERLECHT|1
BE00133425|SIOTEC BVBA|424304823|FABRIEKSTRAAT|23||8850|ARDOOIE|1
BE05274477|FPA INVEST SPRL|686896887|AVENUE DES CHÊNES|50||1180|UCCLE|1
BE02702913|PEPA HOSPITALITY GROUP BVBA|546557584|REGINE BEERPLEIN|1 / 101||2018|ANTWERPEN|1
BE02702913|PEPA HOSPITALITY GROUP|2227155830|Antwerpsestraat|154-156||2640|Mortsel|0
BE01030402|NOVELLAS HEALTHCARE NV|825892939|JAN DE KEERSMAECKERSTRAAT|25||1731|ASSE|1
BE01030402|NOVELLAS BENELUX|2191688076|Assesteenweg|71||1740|Ternat|0
BE00019483|DELHAIZE LE LION/DE LEEUW SA|402206045|BRUSSELSESTEENWEG|347||1730|ASSE|1
BE00327151|HERPO NV|454730951|SINT-JOBSTRAAT|34 / 1||3550|HEUSDEN-ZOLDER|1
BE00327151|HERPO NV|2071395804|Sint-Jobstraat|34||3550|Heusden-Zolder|0
BE03676325|NATURE & CARE SRL|653795935|RUE COPERNIC|54||1180|UCCLE|1
BE03676325|NATURE & CARE|2253008310|Bevrijdingslaan|63||1640|Sint-Genesius-Rode|0
BE00237753|INCLUSION ASBL|441427501|RUE COLONEL BOURG|123 / 6||1140|EVERE|1
BE00237753|Inclusion asbl|2177649703|Rue Colonel Bourg|123-125||1140|Evere|0
BE09085303|JBS SOLUTIONS SPRL|718661815|VOIE DES CHARS|11||4050|CHAUDFONTAINE|1
BE09085303|JBS SOLUTIONS|2289666291|Boulevard des Archers|67||1400|Nivelles|0
BE01077364|HET ZIEKENHUISNETWERK ANTWERPEN VZW|862382656|LEOPOLDSTRAAT|26||2000|ANTWERPEN|1
BE01077364|campus Centraal Magazijn|2200368982|Michiganstraat|16||2030|Antwerpen|0
BE01077364|campus Plantin|2330462117|Plantin en Moretuslei|291||2140|Antwerpen|0
BE01077364|Campus Iridium Radiotherapie Brasschaat|2355775058|Augustijnslei|100||2930|Brasschaat|0
BE01077364|campus Jan Palfijn|2147188139|Lange Bremstraat|70||2170|Antwerpen|0
BE00423664|DELISE BVBA|467144476|KOUTERSTRAAT|60 / 10||3020|HERENT|1
BE00026237|VOLLEBERGH NV|404116351|KROMSTRAAT|58 / 9||2520|RANST|1
BE00026237|Vollebergh N.V.|2010439915|Binnenvaartstraat|87||2000|Antwerpen|0
BE00103417|NEUTRAAL ZIEKENFONDS VLAANDEREN|418999418|STATIEPLEIN|12||9300|AALST|1
BE00103417|NZVL|2355733585|Turnhoutsebaan|45||2100|Antwerpen|0
BE00103417|NZVL|2355733387|Vaartstraat|14||9300|Aalst|0
BE00103417|NZVL|2355733882|Marktplein|16||1880|Kapelle-op-den-Bos|0
BE00103417|NZVL|2355733981|Populierenstraat|2||1840|Londerzeel|0
BE01147884|CO-ACTIEF CVBA SO|871261918|TURNHOUTSEBAAN|139 A||2140|ANTWERPEN|1
BE00193857|MC KENN INVESTMENTS NV|434296318|BELGIËLEI|20||2018|ANTWERPEN|1
BE02476703|DE WAEGENEER, SVEN|719138697||||||1
BE10904451|FERNANDEZ MARTINS, LIVIA|753788879||||||1
BE10904451||2355783867|Rue des Commerçants|12||1000|Bruxelles|0
BE13005917|LOCAVI BV|762673980|BRUSSELSESTEENWEG|10||3020|HERENT|1
BE13005917|LOCAVI|2313112973|Brusselsesteenweg|10||3020|Herent|0
BE00796752|CHAUVAUX, FRANK|718550561||||||1
BE13757502|BENLAFYA, NASSIM|773932712||||||1
BE13757502||2321431021|Rue des Pâturages(ANT)|37||4520|Wanze|0
BE01513103|MECOBEL NV|402681444|LEUVENSESTEENWEG|31||1932|ZAVENTEM|1
BE10643384|VINCENT GELI PROJECTS BV|747780918|GENERAAL DRUBBELSTRAAT|96||2600|ANTWERPEN|1
BE10643384|Vincent Geli Projects|2303596382|Frans De Manstraat|26||2600|Antwerpen|0
BE00079505|LES ATELIERS POPULAIRES VZW|414372716|RUE HAUTE|88||1000|BRUXELLES|1
BE00079505|Les Ateliers Populaires|2179093815|Rue Haute|88||1000|Bruxelles|0
BE13340045|GRUWEZ, MEREL|768394309||||||1
BE13340045|Eenvoud Organizing|2316993270|Stasegemsesteenweg|131||8530|Harelbeke|0
BE16164971|BAERT, JENS|798833107||||||1
BE16164971||2341956914|Hasseltse dreef|142||3512|Hasselt|0
BE01560478|INTERPHASE SA|424446957|QUAI DE ROME|14||4000|LIÈGE|1
BE02236364|CRUCIFIX, ANGÈLE|857035283||||||1
BE02236364||2119216804|Rue Lucien Burnotte,NEU|41||6840|Neufchâteau|0
BE16905960|VERVLOET, ALINE|1000864212|OUDE STEENOVENWEG|72||2230|HERSELT|1
BE16905960|Aline Vervloet|2350330091|Grote Baan|157||2235|Hulshout|0
BE02277796|COUCKE, PETER|869015476||||||1
BE02277796||2141355172|Annuntiatenstraat|105||8000|Brugge|0
BE17425404|GUTIERREZ Y MORATE, VICTOR|1005327893|RODEBEUKENDREEF|10||9050|GENT|1
BE17425404||2354816837|Rodebeukenhof|10||9050|Gent|0
BE16082277|KHATRIS BV|797763434|AVENUE DE LA CHASSE|133-135||1040|ETTERBEEK|1
BE16082277|Khartis|2341278409|Avenue de la Chasse|133-135||1040|Etterbeek|0
BE01212484|CLAESSENS, DIRK|878262249||||||1
BE01212484|Claessens|2150708942|Dahliastraat|8||2160|Wommelgem|0
BE14448734|COTOVANU, COSTEL-ADRIAN|782611836||||||1
BE14448734|Costel-Adrian Cotovanu|2328065821|Rue Stéphanie|67||1020|Bruxelles|0
BE02244276|DE PUTTER, PAUL|854135676||||||1
BE02244276||2108978750|Buitenland(BOR)|30||2880|Bornem|0
BE17201288|JESHIVA HARAMA WIZNITZ VZW|1004102131|BRIALMONTLEI|28-30||2018|ANTWERPEN|1
BE17201288||2355771296|Brialmontlei|28-30||2018|Antwerpen|0
BE02311595|SMEDTS, JEAN-CLAUDE|869198687||||||1
BE02311595||2141592922|Rue du Marais(ST)|51||6182|Courcelles|0
BE00596871|LAMBERT, ROBERT|583044333||||||1
BE00242584|INTERSERVICE D'AIDE SOCIALE ASBL|442227057|RUE D'AUDENARDE|14A||7890|ELLEZELLES|1
BE00242584|Interservice d'Aide sociale|2175795419|Rue d'Audenarde|14||7890|Ellezelles|0
BE16731746|EQINILE BV|804727341|LODEWIJK DE VOCHTPLEIN|8 / 4 (HUIS)||2970|SCHILDE|1
BE16731746|Eqinile|2348223906|Kluisdreef|3||2970|Schilde|0
BE16091852|CLOVIS BV|797880725|MOLENHOEKSTRAAT|39||9170|SINT-GILLIS-WAAS|1
BE16091852|CLOVIS|2341207737|Molenhoekstraat(MD)|39||9170|Sint-Gillis-Waas|0
BE15741490|MATHYS, CATHERINE|792628075||||||1
BE15741490|Casa Cato|2336780181|Frederik de Merodestraat|26||2800|Mechelen|0
BE02298026|VAN DE GUCHT, GERRIT|749305204||||||1
BE17508673|CH BUSINESS SOLUTIONS SRL|1006046485|CHAUSSÉE DE LOUVAIN|290||1380|LASNE|1
BE17508673||2355726855|Chaussée de Louvain|290||1380|Lasne|0
BE13817720|TIO CONSTRUCT BV|774811155|ROMEINSESTEENWEG|464 / 2||1853|GRIMBERGEN|1
BE13817720|Tio Construct|2330969188|Avenue des Tilleuls|29||7090|Braine-le-Comte|0
BE14237750|GABRIEL, SIMON|779938891||||||1
BE14237750|Simon Gabriel|2326002788|Marcel Couckestraat|2||8790|Waregem|0
BE17222865|AJJAJI, BILAL|1004199923||||||1
BE17222865|A&B TechCare|2353987189|Ankerrui|22A||2000|Antwerpen|0
BE01518429|U.T.P. BENELUX S.P.R.L.  ET CIE|402935624|DIESTSESTEENWEG, 40A|||3390|TIELT-WINGE|1
BE12624878|TUPET BV|755903182|TURNHOUTSEBAAN|54||2470|RETIE|1
BE12624878|TUPET|2308266438|Brasel|98c||2480|Dessel|0
BE15513582|SEIJKENS, LUCAS|788898624||||||1
BE15513582|SEIJKENS Lucas|2333550774|Rue Grand-Vinâve|55||4101|Seraing|0
BE13792900|ADNV BV|774580335|RANDWEG|5||8760|MEULEBEKE|1
BE13792900|ADNV|2322227114|Randweg|1||8760|Meulebeke|0
BE04311495|KLAPUCHEVSKAIA, OLGA|668635945||||||1
BE04311495||2259623314|Lange Leemstraat|7||2018|Antwerpen|0
BE04575811|SPEECKAERT, HANNES|673754080||||||1
BE13353475|ENEMOBIT BV|768548519|SINT-PIETERSPLEIN|57||9000|GENT|1
BE13353475||2317884185|Sint-Pietersplein|57||9000|Gent|0
BE01096873|VAN MUNSTER BVBA|864406590|KLOKKESTRAAT|12 / 2||3740|BILZEN|1
BE01096873|VAN MUNSTER|2136506459|Klokkestraat|12||3740|Bilzen|0
BE02985643|MELITA BV|637822312|HERSELTSESTEENWEG|159 / 203||3200|AARSCHOT|1
BE02985643|Melita|2246266117|Herseltsesteenweg|159||3200|Aarschot|0
BE01420365|PIRARD, DAISY|899991140||||||1
BE04303739|TRADE FOODING SPRL|668508063|AVENUE LOUISE|523||1050|IXELLES|1
BE01177585|MAZUIN PROPERTIES SA|874553285|VÔYE DO P'TIT VÈVÎ|8||5100|NAMUR|1
BE01177585|MAZUIN PROPERTIES|2151707448|Vôye do P'tit Vèvî(DV)|8||5100|Namur|0
BE01344691|AVT EMEA BV|892195211|RAYMONDE DE LAROCHELAAN|13||9051|GENT|1
BE01344691||2165411073|Raymonde de Larochelaan|13||9051|Gent|0
BE04596754|KOLLENBURG, JOHANNES|673988365||||||1
BE03748387|WARNOTTE, NATHALIE|655937061||||||1
BE01236062|B2B FACTS BVBA|880769007|TANGEHOEFSTRAAT|7||2170|ANTWERPEN|1
BE01236062|B2B FACTS|2153186105|Tangehoefstraat|7||2170|Antwerpen|0
BE02656210|SIMONS, MARION|536328737||||||1
BE02656210|Eco Finish|2316442944|Grote Markt|26||9060|Zelzate|0
BE02584596|WILLEMYNS, KIM|847506618||||||1
BE02584596||2210943566|Kopheiweg|107||1500|Halle|0
BE00501409|FORTEMPS – MOLITOR - BELLEFLAMME SRL|478645213|BD. BRAND WHITLOCK|114 / 12||1200|WOLUWE-SAINT-LAMBERT|1
BE00501409||2228630032|Bd. Brand Whitlock|114||1200|Woluwe-Saint-Lambert|0
BE06214955|ECOGY BV|699632987|MAASTRICHTERSTEENWEG|67||3770|RIEMST|1
BE06214955|ECOGY SALES|2277921175|Maastrichtersteenweg|65||3770|Riemst|0
BE00512265|CENT ARBRES SANS TOIT ASBL|479757149|RUE DE SARTIAU|161||6533|THUIN|1
BE00512265|CENT ARBRES SANS TOIT|2178763619|Rue Catoire(BIE)|14||6533|Thuin|0
BE04241113|RHD CONSULT BV|666900041|RUE NEUVE|123 / 256||1000|BRUXELLES|1
BE04241113|Madame Coco|2355778919|Place des Grands Prés|1||7000|Mons|0
BE02647931|FINANCIERE MESTRE BELGIUM SPRL|534627970|AVENUE LOUISE|54||1050|IXELLES|1
BE02667044|DANNI, LINDSAY|537973381||||||1
BE00927368|MANAGEMENT COMPETENCE CENTER NV|808895767|INDUSTRIELAAN|32||3730|HOESELT|1
BE00927368|Trixxo Baine|2355728142|Chaussée d'Alsemberg|11||1420|Braine-l'Alleud|0
BE00927368|Trixxo Bastogne|2355728340|Chaussée d'Arlon|3||6600|Bastogne|0
BE00927368|Trixxo Bassilly|2355727944|Rue des Ecoles(Bassil)|4||7830|Silly|0
BE00927368|Trixxo  Aalst|2355727845|Nieuwstraat|67||9300|Aalst|0
BE00927368|Trixxo Ixelles|2355727746|Avenue Louise|526||1050|Ixelles|0
BE00927368|Trixxo Huy|2355728241|Rue du Coq|1||4500|Huy|0
BE00927368|Trixxo Etterbeek|2355728043|Avenue de Tervueren|32||1040|Etterbeek|0
BE03278065|KOENDERS, ROBBY|644580836||||||1
BE01410864|BEST PROJECT BV|899015301|PUIHOEK|6||2180|ANTWERPEN|1
BE01410864|BEST PROJECT|2296444811|Puihoek|6||2180|Antwerpen|0
BE05461056|ASKA WORKX BV|690900217|ALBERT QUINTINLAAN|2||3900|PELT|1
BE05461056|Tegel Factory|2274395820|Albert Quintinlaan|2||3900|Pelt|0
BE02601665|GVS TECH BVBA|849653088|RAUWELKOVEN|87 / G||2440|GEEL|1
BE00437742|ARNOTEL INVEST BV|471756827|MARKT|38||1780|WEMMEL|1
